
chunk_id,doc_id,source,year,journal,section,chunk_index,start_sentence,n_sentences,word_count,text,raw_doc_path
feff4aa8-b717-4c25-907f-72172077a3e6,PMC7040427,PMC,2019,Journal of Educational Evaluation for Health Professions,discussion,1,3,1,31,"The cultural nursing course developed in this study focused on cultural awareness, cultural knowledge, cultural sensitivity, and cultural skills, which were integrated as a learning strategy for improving cultural competence .",data\raw\PMC\PMC7040427.xml
192cc28e-31a1-4379-a315-8fd6d6b80242,PMC7040427,PMC,2019,Journal of Educational Evaluation for Health Professions,discussion,2,69,2,31,"In particular, students’ knowledge and cultural skills were greatly improved. The development and implementation of the cultural nursing course in this study will contribute to improvements in nursing students’ cultural competence.",data\raw\PMC\PMC7040427.xml
4fdec255-22b3-4967-b866-7fa7874e2be0,PMC7064934,PMC,2019,Environmental Toxicology and Chemistry,introduction,0,89,2,53,"The concentrations we chose to analyze, with the exception of controls, were based on the observed toxic response for both species. Quantitative analysis was performed using the Quick, Easy, Cheap, Effective, Rugged, Safe (QuEChERS) extraction method, followed by liquid chromatography–tandem mass spectrometry with a reverse‐phase chromatography to identify the active substance (qualitative analysis).",data\raw\PMC\PMC7064934.xml
2811e76c-71a7-4ea9-8145-641b4ae2f9d9,PMC7064934,PMC,2019,Environmental Toxicology and Chemistry,introduction,1,189,1,31,"For clothianidin (Poncho), the PEC was approximately 3 times higher than the EC10 of F. candida (0.03 mg a.s./kg dry soil), and close to the LC50 (0.07 mg a.s./kg dry soil).",data\raw\PMC\PMC7064934.xml
69919aa3-eddc-4fa0-9b03-f109a060b5c4,PMC7064934,PMC,2019,Environmental Toxicology and Chemistry,introduction,2,40,2,68,"On day 56, test jars were transferred to a water bath (Julabo TW12) at 60 °C to extract and count the juveniles emerging from the soil. To reduce possible variations, the tests with pure compounds and their commercial formulations used the same batch of synchronized individuals, and started and finished on the same day for F. candida and 1 d apart for E. andrei due to technical constraints.",data\raw\PMC\PMC7064934.xml
e7bbefa8-6b6d-49d1-a5c2-57ddc8e1f44b,PMC7064934,PMC,2019,Environmental Toxicology and Chemistry,discussion,0,9,2,33,"According to Nauen et al. , thiamethoxam can be converted into clothianidin in insect haemolymphs (fifth instar of Spodoptera frugiperda) and cotton plant tissues. In their results, concentration of clothianidin increased over time.",data\raw\PMC\PMC7064934.xml
2e8b50a4-498d-4f4c-b8c8-235db18f00f4,PMC7064934,PMC,2019,Environmental Toxicology and Chemistry,discussion,1,48,1,37,"Scott‐Dupree et al. tested the effects of clothianidin and imidacloprid on different species of bees (arthropods), and their results showed that Bombus impatiens was less sensitive to clothianidin and imidacloprid compared with Osmia lignaria and Megachile rotundata.",data\raw\PMC\PMC7064934.xml
07cebcf3-1309-42dc-9d6b-092e1e27f794,PMC7064934,PMC,2019,Environmental Toxicology and Chemistry,discussion,2,26,1,56,"Alves et al. tested the commercial formulation Cruiser® 350 FS; their results showed no effect of thiamethoxam on earthworm survival (14 d) up to 1000 mg a.s./kg dry soil and an EC50 for effect on reproduction of 792 mg a.s./kg, which is a factor of 80 higher than our maximum concentration (10 mg a.s./kg dry soil).",data\raw\PMC\PMC7064934.xml
7aa444ec-3931-4879-a37f-81c1b47feabc,PMC7065072,PMC,2019,Animal Genetics,introduction,0,218,2,41,"F ROH>5Mb is the closest approximation of genomic inbreeding to a pedigree depth of 8.9 generations. Similar correlations were reported by Purfield et al. , Zhang et al. and Marras et al. in cattle and by Mastrangelo et al. in sheep.",data\raw\PMC\PMC7065072.xml
47795e09-b05d-429c-bce7-98ee0fefe064,PMC7065072,PMC,2019,Animal Genetics,introduction,1,285,2,66,"The strength of F ROH lies in its independency of information on ancestors, nor does it require a base or reference population. Comparison of breeds The comparison of breeds showed that BMS are more closely related to FMS, EFB and EFW populations than to FLS (Figs 1 and 3) and that these milk sheep are clustered separately from the other northern European breeds. admixture analysis (Fig.",data\raw\PMC\PMC7065072.xml
793eba54-31c4-4e07-8747-ba4cb02d812c,PMC7065072,PMC,2019,Animal Genetics,discussion,0,130,2,30,The PCA [PC1 and PC2 (left) and PC1 and PC3 (right)] shows that most of the unregistered Belgian Milk Sheep (BMS_unreg) cluster in the Belgian Milk Sheep group. Figure S3.,data\raw\PMC\PMC7065072.xml
532169c8-5570-4cb6-8723-9ae053a7efab,PMC7065072,PMC,2019,Animal Genetics,discussion,1,81,2,47,"In BMS, about 80% of all detectable inbreeding originates from approximately the last 10 generations and 32% originates from approximately the last three generations. For BMS, the large proportion of detected inbreeding up to the past three generations coincides with the results found in the pedigree analysis.",data\raw\PMC\PMC7065072.xml
8adab244-54b2-4c56-a9d7-0a802dc46050,PMC7065072,PMC,2019,Animal Genetics,discussion,2,69,2,48,"This indicates that BMS are at risk of inbreeding depression and actions should be undertaken to increase, or at least stabilize, N e. A balanced use of rams would be the first easy‐to‐follow advice, as this reduces the relative contributions of all rams in the next generation .",data\raw\PMC\PMC7065072.xml
9bc2f4d4-4e9a-4330-b837-bc8d282f5d61,PMC7065605,PMC,2019,Journal of Biophotonics,introduction,0,88,2,34,"All analysis was performed in triplicate as technical replicates. Experimental set up in a standard cell culture incubator Flow cytometry The cells were labeled for flow cytometry according to manufacturer's instructions, and standard protocols.",data\raw\PMC\PMC7065605.xml
fc8bbdba-c642-4032-8ad6-b21e2dabb9dd,PMC7065605,PMC,2019,Journal of Biophotonics,introduction,1,11,3,61,"Once polarized, light has the ability to penetrate further into tissues than its unpolarized counterpart 7. A, Summary figure of different physical properties of phototherapeutic light. B, Summary of the process of light polarization Broad, visible spectrum PLT differs from other forms of phototherapy as it uses a much wider range of wavelengths than other modalities such as, LLLT or UV.",data\raw\PMC\PMC7065605.xml
8605bd47-8bc9-4f83-94df-eae4c92cbb4e,PMC7065605,PMC,2019,Journal of Biophotonics,discussion,0,39,1,37,"AUTHOR CONTRIBUTIONS J.F., N.T. and K.M. performed the experiments under the supervision of V.A., S.F. and M.H.; J.F., D.K. and V.A. wrote the article and J.F., V.A., S.F., M.H., D.K. and A.T. edited and reviewed the article.",data\raw\PMC\PMC7065605.xml
338dd807-568f-4db1-bcdc-d30bf26974c8,PMC7065605,PMC,2019,Journal of Biophotonics,discussion,1,36,2,61,"Future research on other cell types should be performed to establish a clear mechanism, and dose response experiments done to identify optimal treatment practices. AUTHOR CONTRIBUTIONS J.F., N.T. and K.M. performed the experiments under the supervision of V.A., S.F. and M.H.; J.F., D.K. and V.A. wrote the article and J.F., V.A., S.F., M.H., D.K. and A.T. edited and reviewed the article.",data\raw\PMC\PMC7065605.xml
bb6744ea-e5e3-4941-9fdb-149d6b7f0550,PMC7065605,PMC,2019,Journal of Biophotonics,discussion,2,23,2,50,"Firstly, whilst monocyte/macrophage cells are important contributors to inflammation and healing processes, there are a host of other cells involved in the natural setting. Consequently, evaluation of how PLT may affect the diverse range of native cellular interactions involved in healing and inflammation should be examined through animal model research.",data\raw\PMC\PMC7065605.xml
876bf9f0-4d93-4c44-8816-2dea42441b5a,PMC7083709,PMC,2020,Arthroplasty Today,introduction,0,120,2,52,"In the no fluoroscopy cohort, no such visual radiographic feedback was available, and placement was more gauged from anatomic landmarks, resulting in slightly less anteversion. Even in spite of the decreased amount of anteversion in the no-fluoro cohort, there was no difference in terms of the numbers within the Lewinnek safe zone.",data\raw\PMC\PMC7083709.xml
8ed90290-52ef-4d2d-b844-6d40e02c59b2,PMC7083709,PMC,2020,Arthroplasty Today,discussion,0,30,2,35,"These methodological differences between cohorts may limit their equivalency. The anteversion measurements were made via a cross-through lateral radiograph, and they did not include femoral offset measurements, which distinguishes their study from the current investigation.",data\raw\PMC\PMC7083709.xml
cb0d078d-4793-44ef-ba54-4eaa889c3b7c,PMC7119203,PMC,2020,International Journal of Stem Cells,introduction,0,220,2,30,"5c and 5d that the size of the tumor is much smaller than the untreated with UC-MCSs. In addition, from the quantitative analysis of the bioluminescence imaging signal in Fig.",data\raw\PMC\PMC7119203.xml
c4864ca7-68a5-4ecb-80b1-7d162402f877,PMC7119203,PMC,2020,International Journal of Stem Cells,introduction,1,180,4,44,"Therefore, tracking cancer cell changes in vitro can be determined by imaging and analyzing the expression of mKate2 and luciferase 2 activity. As shown in Fig. 2c). In addition, we also found the strong signal of luciferase 2 in H7402 via bioluminescence imaging (Fig.",data\raw\PMC\PMC7119203.xml
ed26f3bb-1378-41dd-bbff-9721beb42adb,PMC7119203,PMC,2020,International Journal of Stem Cells,introduction,2,31,2,41,"Today, UC-MSCs are being proposed as a possible multifunctional tool for regenerative medicine and immunotherapy. HCC occurs primarily in patients with underlying chronic liver disease and cirrhosis with various molecular causes, local expansion, intrahepatic spread, and ultimately distant metastatic progression (26).",data\raw\PMC\PMC7119203.xml
812b80cd-41f5-4e3b-9edb-45719923945f,PMC7119203,PMC,2020,International Journal of Stem Cells,discussion,0,165,2,67,"Statistical analysis Statistical significance was assessed by comparing mean vales (±SD) using the Student’s t test for independent groups. p-value of <0.05 was considered as significant. 1a) and flow cytometry analysis of surface marker expression revealed that these cells express high levels of CD 34, CD44, CD45, CD73, CD90, CD54, CD105, HLA-DR (Table 1), which is consistent with the characteristics of UC-MSCs that have been reported (32).",data\raw\PMC\PMC7119203.xml
c95182eb-2565-4e66-938a-fdb4d2e5621a,PMC7158688,PMC,2020,Neuro-Oncology,discussion,0,38,3,18,Click here for additional data file. Click here for additional data file. Click here for additional data file.,data\raw\PMC\PMC7158688.xml
54bee5ac-d1e1-4431-981a-8e1f899fc95e,PMC7167933,PMC,2019,Biomedicines,introduction,0,111,3,62,"One-way ANOVA with Tukey’s multiple comparisons test was used to analyse ErbB1 and ErbB2 mRNA expression in IEC-6 cells. Statistical significance was accepted as p < 0.05. Reagents and Antibodies The growth media: RPMI-1640 and Dulbecco′s modified Eagle medium (DMEM), 1× phosphate buffered saline (PBS), L-glutamine, penicillin-gentamicin with fungizone and trypsin were supplied by Gibco®, Life Technologies Pty Ltd., Mulgrave, VIC, Australia.",data\raw\PMC\PMC7167933.xml
44e6ecd3-d407-4912-93b6-98ba3f9c28b4,PMC7167933,PMC,2019,Biomedicines,introduction,1,162,2,56,"Cells were gently vortexed and incubated for 15 min at room temperature in the dark. Three tubes of untreated cells were prepared as follows - unstained cells, cells stained with FITC Annexin V (no PI) and cells stained with PI (no FITC Annexin V), in order to set up compensation and quadrants for flow cytometry analysis.",data\raw\PMC\PMC7167933.xml
986a3d65-8d96-4e84-93c8-4ba1e8b1e5f2,PMC7167933,PMC,2019,Biomedicines,introduction,2,194,2,63,"The coverslip was then sealed with nail polish and left to dry at room temperature for 20 min prior to storage at 4 °C. To evaluate the expression of ErbB1 and ErbB2 (positive fluorescein) in control untreated and lapatinib-treated Walker 256 and IEC-6 cells, immunofluorescent images from six random fields were analysed using ImageJ software (http://imagej.nih.gov/ij/; National Institutes of Health, Bethesda, MD, USA).",data\raw\PMC\PMC7167933.xml
9faa30da-c067-4663-9313-f360eea3e817,PMC7167933,PMC,2019,Biomedicines,discussion,0,38,3,47,"The expression and localisation of ErbB1 and ErbB2 in Walker 256 and IEC-6 cells were seen in the immunofluorescence staining. This could be due to prolonged incubation with lapatinib. Although ErbB1 mRNA expression was undetectable in Walker 256 cells, ErbB1 protein expression were observed via immunofluorescence staining.",data\raw\PMC\PMC7167933.xml
37122f8f-7c5a-4e7a-8d6e-b38136750940,PMC7288872,PMC,2019,Plastic and Reconstructive Surgery Global Open,introduction,0,1,2,48,"The reconstructive options can be broadly classified as autologous or prosthetic/implant based. When placed subpectorally, it is now common practice to support the lower pole of the implant with a “mesh” of some type, and if placement is subcutaneous, total coverage of the implant with mesh is desirable.",data\raw\PMC\PMC7288872.xml
428e0bbc-e2f9-47cb-bcca-6fd93a169522,PMC7288872,PMC,2019,Plastic and Reconstructive Surgery Global Open,introduction,1,147,1,34,"Having reviewed all cases with skin flap necrosis, it was concluded that in each case the ischemic changes were most likely due to surgical technique and not related to the type of mesh used.",data\raw\PMC\PMC7288872.xml
